applicant_id,age,annual_income,employment_years,credit_score,loan_amount,loan_term_months,num_credit_lines,debt_to_income,previous_defaults,home_ownership,loan_purpose,default
2622,38,76500.0,5.0,648,58500.0,48,5,0.287,0,Rent,Business,0
2623,23,34900.0,2.5,636,11500.0,36,2,0.169,0,Rent,Debt consolidation,1
2624,66,90200.0,26.3,809,19300.0,60,4,0.059,1,Mortgage,Business,0
2625,66,38600.0,21.4,657,2300.0,36,3,0.158,0,Rent,Education,0
2626,48,47800.0,12.4,562,27700.0,48,5,0.064,0,Rent,Education,0
2627,69,127600.0,21.5,751,38200.0,36,4,0.534,1,Rent,Medical,0
2628,18,42700.0,0.0,682,33500.0,24,3,0.211,0,Mortgage,Debt consolidation,0
2629,50,91100.0,9.4,790,26500.0,36,3,0.176,0,Mortgage,Home improvement,0
2630,20,50000.0,0.0,689,8900.0,60,6,0.628,0,Mortgage,Debt consolidation,1
2631,67,60300.0,24.8,668,52200.0,60,4,0.133,0,Rent,Education,0
2632,54,50800.0,19.0,792,44200.0,24,4,0.327,0,Rent,Debt consolidation,0
2633,66,74900.0,20.4,547,47400.0,24,3,0.575,1,Rent,Debt consolidation,1
2634,47,34800.0,12.0,623,29200.0,12,3,0.165,0,Mortgage,Medical,0
2635,22,30000.0,0.0,599,5600.0,48,3,0.044,0,Own,Debt consolidation,0
2636,19,35600.0,0.0,494,15700.0,36,5,0.122,0,Own,Home improvement,0
2637,35,51500.0,12.2,740,11500.0,36,2,0.052,0,Mortgage,Medical,0
2638,57,43900.0,16.0,625,20100.0,12,3,0.354,0,Mortgage,Medical,0
2639,26,,1.5,742,50500.0,12,7,0.11,0,Mortgage,Business,0
2640,63,94100.0,12.7,701,72300.0,60,7,0.3,1,Rent,Education,0
2641,30,30100.0,8.9,719,1600.0,36,4,0.062,0,Mortgage,Business,0
2642,44,34000.0,10.2,634,13000.0,24,3,0.257,0,Rent,Business,1
2643,28,23900.0,0.0,609,21400.0,24,3,0.367,1,Mortgage,Education,1
2644,42,135300.0,6.8,677,74500.0,24,1,0.055,0,Own,Home improvement,0
2645,41,57100.0,5.4,744,17200.0,12,2,0.026,0,Rent,Debt consolidation,1
2646,18,62300.0,0.0,666,23700.0,12,5,0.234,1,Rent,Medical,0
2647,48,25100.0,12.6,614,8100.0,48,4,0.106,0,Rent,Education,0
2648,59,49000.0,14.9,574,21100.0,24,3,0.355,0,Mortgage,Medical,0
2649,67,63200.0,21.9,686,27000.0,36,1,0.206,0,Mortgage,Education,0
2650,35,43200.0,7.0,626,20800.0,36,1,0.153,2,Mortgage,Business,0
2651,64,83900.0,21.6,664,37300.0,36,5,0.278,0,Rent,Car,0
2652,64,155700.0,17.3,651,76100.0,36,2,0.202,0,Rent,Debt consolidation,0
2653,70,30500.0,29.9,634,2300.0,60,2,0.138,0,Mortgage,Debt consolidation,0
2654,37,29400.0,5.9,694,2800.0,24,2,0.225,0,Own,Debt consolidation,0
2655,63,31600.0,15.3,714,11500.0,48,5,0.149,0,Rent,Car,0
2656,47,109400.0,8.5,827,87800.0,24,2,0.436,0,Mortgage,Debt consolidation,0
2657,21,82600.0,0.6,731,59700.0,24,3,0.154,0,Mortgage,Medical,0
2658,32,45800.0,0.4,797,6600.0,12,3,0.044,2,Mortgage,Debt consolidation,0
2659,53,49900.0,14.9,605,23500.0,48,4,0.265,0,Own,Car,0
2660,26,32600.0,0.0,542,18400.0,36,4,0.084,0,Mortgage,Debt consolidation,1
2661,41,76500.0,9.7,669,35100.0,48,2,0.398,0,Rent,Debt consolidation,0
2662,59,40500.0,12.3,739,26000.0,24,4,0.205,0,Mortgage,Car,0
2663,25,43000.0,1.7,726,38600.0,36,4,0.009,0,Mortgage,Car,0
2664,44,66500.0,12.2,767,8800.0,12,3,0.245,0,Rent,Education,0
2665,29,44600.0,,467,21800.0,24,5,0.15,0,Rent,Business,1
2666,46,43600.0,8.0,770,21200.0,36,6,0.072,0,Mortgage,Debt consolidation,0
2667,30,49300.0,4.3,697,26000.0,12,6,0.364,0,Mortgage,Car,0
2668,69,73000.0,18.2,546,14000.0,36,2,0.386,1,Rent,Medical,0
2669,22,111700.0,0.0,728,66200.0,36,8,0.639,0,Mortgage,Car,0
2670,69,65700.0,18.3,684,5800.0,48,5,0.165,0,Mortgage,Medical,0
2671,59,73300.0,18.9,700,49800.0,48,3,0.031,0,Rent,Education,0
2672,63,44400.0,16.5,750,27200.0,24,2,0.449,0,Mortgage,Home improvement,0
2673,63,34400.0,24.7,704,11400.0,12,3,0.31,0,Mortgage,Car,0
2674,27,68000.0,4.8,552,60600.0,36,3,0.239,0,Own,Home improvement,0
2675,67,53400.0,16.6,659,40300.0,24,1,0.179,0,Rent,Car,0
2676,49,24100.0,11.3,541,12300.0,36,4,0.064,0,Rent,Debt consolidation,0
2677,68,41600.0,17.6,722,37100.0,36,6,0.604,1,Rent,Education,1
2678,64,47000.0,20.8,782,35500.0,36,4,0.057,0,Mortgage,Education,0
2679,48,38000.0,7.1,571,6400.0,36,6,0.211,0,Rent,Debt consolidation,0
2680,37,102800.0,3.6,616,56800.0,12,4,0.182,0,Mortgage,Debt consolidation,0
2681,24,62300.0,0.6,599,33900.0,24,3,0.433,0,Mortgage,Medical,0
2682,23,97400.0,4.0,634,58900.0,24,2,0.332,0,Rent,Home improvement,1
2683,38,55900.0,11.7,703,47500.0,24,4,0.276,0,Own,Business,0
2684,60,51100.0,20.9,635,23900.0,48,3,0.162,0,Mortgage,Education,0
2685,44,30700.0,12.0,722,3600.0,24,3,0.585,0,Own,Debt consolidation,0
2686,43,49300.0,9.8,755,22600.0,24,2,0.289,0,Rent,Debt consolidation,0
2687,30,49300.0,7.2,758,35500.0,60,0,0.241,0,Rent,Home improvement,0
2688,47,24700.0,8.2,581,8800.0,36,8,0.096,1,Mortgage,Debt consolidation,0
2689,51,37400.0,7.7,781,2700.0,24,6,0.621,0,Own,Debt consolidation,0
2690,70,41700.0,22.1,787,12800.0,48,7,0.341,0,Rent,Debt consolidation,0
2691,56,60300.0,12.2,794,38000.0,48,3,0.171,0,Mortgage,Medical,0
2692,50,61700.0,12.6,657,7600.0,60,1,0.359,0,Rent,Debt consolidation,0
2693,66,36700.0,19.6,610,13600.0,60,8,0.409,0,Rent,Car,0
2694,40,62000.0,9.5,591,10100.0,48,4,0.132,0,Mortgage,Debt consolidation,0
2695,67,44800.0,22.4,582,20400.0,24,5,0.589,0,Rent,Medical,0
2696,37,11700.0,10.1,671,2000.0,36,4,0.551,0,Rent,Debt consolidation,0
2697,24,38500.0,3.0,738,5500.0,24,1,0.304,0,Mortgage,Business,0
2698,40,84100.0,7.5,775,54100.0,36,5,0.598,0,Mortgage,Business,0
2699,24,21100.0,2.7,631,3900.0,60,4,0.353,0,Rent,Debt consolidation,0
2700,24,51900.0,,667,9400.0,12,7,0.103,0,Rent,Debt consolidation,0
2701,64,108300.0,17.8,662,60000.0,60,8,0.236,0,Mortgage,Car,1
2702,60,33500.0,24.7,619,2900.0,36,6,0.186,0,Own,Debt consolidation,0
2703,29,49100.0,4.9,729,3800.0,24,8,0.252,0,Rent,Debt consolidation,0
2704,62,25500.0,19.0,699,10600.0,60,8,0.153,0,Rent,Business,0
2705,21,110600.0,0.0,681,39900.0,36,7,0.299,0,Rent,Debt consolidation,1
2706,33,47000.0,9.1,699,24100.0,36,3,0.349,0,Rent,Business,1
2707,55,50200.0,17.1,719,44900.0,36,4,0.407,1,Mortgage,Education,1
2708,34,96500.0,,718,40500.0,24,1,0.461,0,Rent,Home improvement,0
2709,56,68200.0,15.8,603,36800.0,24,3,0.183,0,Mortgage,Debt consolidation,0
2710,64,,21.5,742,26300.0,48,4,0.112,0,Rent,Debt consolidation,0
2711,21,35500.0,3.0,690,16400.0,60,3,0.017,0,Rent,Debt consolidation,0
2712,19,62800.0,1.0,635,44800.0,48,4,0.004,0,Mortgage,Business,0
2713,67,,19.3,689,18500.0,60,6,0.078,2,Mortgage,Education,0
2714,45,17000.0,13.5,698,10100.0,60,5,0.471,1,Own,Car,1
2715,44,47700.0,7.7,757,40200.0,12,2,0.392,1,Mortgage,Debt consolidation,0
2716,42,23400.0,7.4,586,1200.0,48,6,0.242,0,Own,Education,0
2717,40,110000.0,8.6,776,89700.0,48,4,0.052,0,Rent,Debt consolidation,0
2718,54,53600.0,9.2,672,25400.0,36,1,0.234,0,Mortgage,Education,0
2719,48,31200.0,14.5,630,17700.0,36,6,0.441,0,Mortgage,Debt consolidation,1
2720,26,34600.0,0.3,627,15000.0,48,2,0.088,0,Mortgage,Home improvement,0
2721,51,19100.0,11.8,590,5200.0,60,4,0.356,0,Rent,Business,0
2722,53,28300.0,13.4,531,3000.0,60,6,0.164,0,Rent,Medical,1
2723,24,81500.0,2.5,724,69500.0,36,1,0.122,0,Rent,Education,0
2724,37,149600.0,6.6,828,86800.0,48,7,0.033,0,Mortgage,Home improvement,0
2725,59,70500.0,16.2,541,55900.0,36,5,0.259,0,Mortgage,Home improvement,0
2726,50,46800.0,,594,13900.0,60,3,0.301,0,Mortgage,Education,0
2727,25,39500.0,1.5,730,11300.0,36,7,0.176,0,Mortgage,Education,0
2728,20,30400.0,0.0,666,10200.0,60,2,0.365,1,Rent,Medical,1
2729,48,137300.0,15.2,737,33800.0,60,5,0.622,0,Mortgage,Car,0
2730,42,44600.0,3.3,662,21100.0,36,6,0.235,0,Mortgage,Debt consolidation,0
2731,68,141200.0,19.4,624,119400.0,60,3,0.184,2,Rent,Car,0
2732,45,98400.0,9.4,652,78200.0,48,3,0.513,0,Rent,Education,0
2733,67,20500.0,20.9,479,9700.0,24,5,0.073,0,Rent,Home improvement,0
2734,29,35100.0,0.0,579,12200.0,12,2,0.593,0,Rent,Debt consolidation,0
2735,41,35100.0,7.7,746,20000.0,48,4,0.102,0,Rent,Business,0
2736,25,47100.0,2.5,765,26900.0,24,5,0.082,0,Own,Business,0
2737,48,47600.0,15.2,782,30000.0,24,1,0.172,2,Rent,Car,0
2738,27,219300.0,4.6,705,110800.0,36,3,0.24,0,Rent,Home improvement,0
2739,44,28600.0,6.8,490,2100.0,12,5,0.114,1,Mortgage,Education,0
2740,36,55000.0,5.7,619,6300.0,36,3,0.081,0,Rent,Business,0
2741,27,66700.0,6.3,776,58500.0,48,1,0.273,0,Rent,Medical,0
2742,23,49000.0,0.0,800,33500.0,12,3,0.703,0,Rent,Car,0
2743,45,51800.0,10.6,779,44300.0,36,5,0.106,0,Rent,Business,0
2744,68,29100.0,20.0,651,9900.0,24,5,0.202,0,Rent,Debt consolidation,0
2745,28,51700.0,2.8,565,26100.0,60,4,0.148,0,Mortgage,Education,0
2746,39,63300.0,16.5,667,20500.0,36,2,0.323,0,Mortgage,Education,0
2747,29,57700.0,3.2,671,47500.0,60,7,0.177,0,Mortgage,Car,1
2748,60,65200.0,18.1,795,19200.0,48,5,0.213,0,Rent,Education,0
2749,39,99300.0,6.1,688,63500.0,60,3,0.253,0,Mortgage,Debt consolidation,0
2750,69,78300.0,22.0,671,15600.0,36,5,0.116,0,Mortgage,Business,0
2751,30,50800.0,7.4,676,7100.0,36,3,0.173,1,Rent,Home improvement,0
2752,22,27300.0,0.0,702,5000.0,12,9,0.284,0,Rent,Education,0
2753,48,36300.0,11.8,720,18200.0,36,3,0.355,0,Rent,Business,0
2754,52,43900.0,10.9,612,33700.0,36,4,0.115,0,Rent,Car,0
2755,70,55600.0,17.4,585,50000.0,36,1,0.28,1,Mortgage,Medical,0
2756,64,38600.0,21.5,780,22400.0,24,5,0.37,0,Rent,Debt consolidation,0
2757,64,30700.0,16.7,539,15500.0,36,2,0.492,0,Rent,Debt consolidation,0
2758,51,27100.0,6.0,801,19500.0,36,4,0.243,0,Mortgage,Car,0
2759,37,21500.0,12.9,517,2200.0,36,5,0.293,0,Mortgage,Debt consolidation,0
2760,40,43600.0,6.4,623,32200.0,48,3,0.329,0,Rent,Debt consolidation,1
2761,25,23500.0,2.1,748,16300.0,36,7,0.36,0,Rent,Car,0
2762,40,29700.0,13.7,670,14900.0,36,7,0.51,1,Mortgage,Home improvement,0
2763,37,40300.0,7.2,565,2800.0,36,5,0.087,0,Rent,Debt consolidation,0
2764,19,25100.0,0.0,704,5600.0,48,4,0.11,1,Rent,Education,0
2765,28,,0.3,675,21600.0,48,5,0.191,0,Rent,Home improvement,0
2766,46,71000.0,6.3,653,60400.0,24,3,0.216,0,Mortgage,Home improvement,0
2767,37,37200.0,,620,22000.0,24,7,0.27,1,Mortgage,Education,0
2768,70,39400.0,21.9,667,19100.0,48,1,0.204,0,Rent,Car,0
2769,43,64100.0,10.9,623,29800.0,48,6,0.088,0,Own,Debt consolidation,1
2770,68,34300.0,18.6,850,24500.0,12,4,0.215,0,Rent,Debt consolidation,0
2771,53,33100.0,14.1,651,10800.0,36,4,0.109,0,Mortgage,Medical,0
2772,20,89200.0,0.0,640,11600.0,36,3,0.142,0,Rent,Debt consolidation,0
2773,28,76300.0,5.4,627,47700.0,48,3,0.308,0,Mortgage,Car,0
2774,55,66200.0,15.3,812,21800.0,24,3,0.197,0,Rent,Home improvement,0
2775,46,77900.0,17.1,539,25500.0,48,4,0.219,0,Own,Business,0
2776,33,18200.0,6.0,699,7900.0,48,4,0.195,0,Mortgage,Debt consolidation,0
2777,45,96500.0,8.0,651,24700.0,60,4,0.65,0,Rent,Home improvement,1
2778,65,59600.0,18.6,556,49700.0,60,2,0.259,0,Rent,Education,0
2779,38,81300.0,7.0,604,62600.0,36,4,0.326,0,Mortgage,Car,1
2780,20,59500.0,2.0,695,53100.0,48,0,0.102,0,Rent,Home improvement,0
2781,34,50200.0,6.5,601,43700.0,48,4,0.088,0,Rent,Car,1
2782,67,42700.0,15.8,691,13500.0,60,7,0.703,0,Mortgage,Debt consolidation,0
2783,58,58900.0,11.1,808,22000.0,36,4,0.187,0,Mortgage,Debt consolidation,0
2784,62,41900.0,18.4,684,27000.0,24,6,0.222,0,Mortgage,Medical,0
2785,66,75700.0,23.3,554,4800.0,60,4,0.039,0,Mortgage,Business,0
2786,24,,2.6,602,19900.0,12,3,0.396,0,Mortgage,Debt consolidation,0
2787,32,,8.0,647,2200.0,60,6,0.219,0,Rent,Debt consolidation,0
2788,21,136300.0,3.0,642,68400.0,24,3,0.206,0,Mortgage,Medical,0
2789,18,35800.0,0.0,682,22100.0,36,7,0.318,0,Rent,Debt consolidation,0
2790,62,43500.0,15.2,695,36000.0,60,1,0.32,0,Rent,Education,0
2791,67,31500.0,20.2,808,18800.0,48,2,0.525,0,Rent,Car,0
2792,26,58000.0,6.8,670,32300.0,36,2,0.142,0,Mortgage,Education,0
2793,56,33900.0,16.8,578,10300.0,36,2,0.744,0,Own,Car,1
2794,46,44700.0,13.4,762,24700.0,24,7,0.344,0,Mortgage,Debt consolidation,0
2795,21,74900.0,0.0,771,51500.0,12,2,0.198,1,Rent,Home improvement,0
2796,66,34600.0,18.6,689,16900.0,36,4,0.381,0,Mortgage,Debt consolidation,0
2797,64,,18.0,650,51800.0,36,7,0.116,0,Rent,Home improvement,0
2798,48,73900.0,11.8,720,8100.0,24,5,0.172,0,Own,Medical,0
2799,55,83100.0,,653,27800.0,36,3,0.45,0,Mortgage,Car,0
2800,39,52600.0,1.4,506,45500.0,60,6,0.156,0,Rent,Debt consolidation,1
2801,60,247900.0,16.9,715,80500.0,60,4,0.321,0,Rent,Home improvement,0
2802,41,83100.0,9.0,741,48100.0,36,3,0.55,0,Mortgage,Home improvement,0
2803,70,57700.0,16.7,785,28400.0,60,3,0.398,0,Own,Debt consolidation,0
2804,21,31600.0,3.0,612,26700.0,36,4,0.312,0,Rent,Debt consolidation,0
2805,27,46700.0,1.4,688,8800.0,36,5,0.27,0,Mortgage,Medical,0
2806,69,100000.0,19.3,690,30400.0,36,6,0.081,0,Mortgage,Car,0
2807,33,115200.0,11.5,677,90200.0,60,3,0.132,0,Rent,Debt consolidation,0
2808,34,102700.0,9.4,679,63300.0,24,5,0.202,0,Rent,Car,0
2809,59,72600.0,18.1,673,37100.0,24,4,0.394,0,Rent,Medical,0
2810,28,26200.0,5.1,687,10100.0,60,4,0.108,1,Rent,Debt consolidation,0
2811,45,62500.0,10.3,729,25000.0,48,7,0.652,0,Rent,Business,0
2812,33,26400.0,12.0,768,22300.0,48,3,0.138,0,Rent,Education,0
2813,28,23300.0,6.4,609,14500.0,48,2,0.074,0,Rent,Debt consolidation,0
2814,69,55200.0,18.2,656,46400.0,48,4,0.279,2,Rent,Debt consolidation,0
2815,28,63700.0,0.0,636,55800.0,12,7,0.305,0,Mortgage,Education,0
2816,22,77000.0,,625,39700.0,48,2,0.607,0,Rent,Debt consolidation,0
2817,53,62900.0,13.8,541,35800.0,24,4,0.296,0,Rent,Medical,1
2818,63,63900.0,13.7,672,38800.0,24,0,0.245,0,Rent,Business,0
2819,24,30000.0,3.7,708,22900.0,60,2,0.061,0,Mortgage,Business,0
2820,55,46500.0,,658,28400.0,12,7,0.406,0,Mortgage,Education,0
2821,46,23100.0,12.8,669,3400.0,12,7,0.234,0,Mortgage,Business,0
2822,61,18000.0,18.5,703,15300.0,36,8,0.299,0,Mortgage,Car,0
2823,24,71000.0,0.6,783,43400.0,60,3,0.238,2,Rent,Education,1
2824,69,33600.0,22.3,636,26500.0,60,7,0.378,0,Mortgage,Debt consolidation,1
2825,50,75800.0,11.3,576,31200.0,24,2,0.149,0,Mortgage,Business,0
2826,62,85300.0,16.3,663,38700.0,36,4,0.341,0,Rent,Home improvement,0
2827,37,36000.0,6.0,821,22900.0,48,5,0.105,2,Own,Car,0
2828,67,65900.0,23.0,577,46800.0,36,7,0.243,0,Rent,Home improvement,0
2829,51,35200.0,12.4,722,4100.0,24,1,0.173,2,Rent,Debt consolidation,1
2830,24,19500.0,6.0,763,7700.0,36,2,0.21,0,Own,Debt consolidation,0
2831,66,52100.0,24.6,481,36700.0,36,4,0.454,0,Mortgage,Home improvement,0
2832,60,38700.0,14.6,703,34600.0,12,5,0.206,0,Rent,Education,0
2833,33,39300.0,0.0,718,2400.0,48,4,0.414,0,Rent,Debt consolidation,0
2834,46,131600.0,14.3,649,36200.0,24,4,0.174,0,Mortgage,Car,0
2835,38,22900.0,7.0,618,10200.0,60,2,0.229,0,Mortgage,Business,0
2836,46,59400.0,8.6,623,14200.0,48,8,0.301,0,Own,Medical,0
2837,69,29800.0,18.6,644,2200.0,36,2,0.11,0,Mortgage,Debt consolidation,0
2838,65,77200.0,17.6,646,39300.0,48,5,0.176,0,Mortgage,Home improvement,0
2839,29,56900.0,8.3,631,34300.0,12,2,0.204,2,Mortgage,Home improvement,0
2840,69,,20.9,642,23900.0,24,2,0.457,0,Own,Business,0
2841,41,30600.0,13.1,765,11200.0,36,5,0.158,0,Mortgage,Education,0
2842,55,33400.0,16.3,573,29700.0,48,2,0.33,0,Rent,Debt consolidation,1
2843,58,77900.0,15.1,530,35500.0,60,4,0.427,0,Mortgage,Business,1
2844,43,118800.0,8.8,767,86500.0,36,5,0.351,0,Mortgage,Business,0
2845,42,62300.0,11.3,655,18300.0,48,3,0.37,0,Mortgage,Home improvement,0
2846,42,31300.0,12.1,639,23700.0,24,4,0.143,0,Mortgage,Car,1
2847,63,58100.0,21.0,661,43600.0,12,4,0.445,0,Rent,Debt consolidation,0
2848,38,165000.0,7.2,687,45800.0,24,3,0.162,0,Mortgage,Education,0
2849,32,51600.0,6.1,628,31300.0,60,2,0.151,0,Own,Medical,0
2850,37,101800.0,9.4,710,64100.0,36,5,0.161,0,Rent,Business,0
2851,28,33900.0,2.8,593,14400.0,36,5,0.4,0,Rent,Education,1
2852,38,48000.0,4.6,646,34000.0,48,1,0.148,0,Rent,Debt consolidation,1
2853,24,66800.0,0.0,493,20800.0,12,2,0.356,0,Rent,Debt consolidation,1
2854,22,59800.0,0.9,764,27600.0,24,8,0.295,0,Mortgage,Business,0
2855,56,33400.0,17.2,656,29800.0,12,5,0.185,0,Rent,Home improvement,0
2856,22,32700.0,4.0,724,6600.0,24,6,0.149,0,Own,Home improvement,0
2857,48,80300.0,7.9,708,14100.0,36,3,0.447,0,Rent,Home improvement,0
2858,59,88900.0,14.6,714,15200.0,24,5,0.233,0,Rent,Debt consolidation,0
2859,56,104400.0,14.1,669,93800.0,48,2,0.244,0,Rent,Education,0
2860,41,120800.0,11.6,701,22500.0,60,7,0.452,0,Mortgage,Home improvement,0
2861,28,52400.0,2.4,593,11100.0,60,3,0.257,0,Mortgage,Debt consolidation,0
2862,67,42000.0,18.3,576,26900.0,24,6,0.26,0,Mortgage,Car,1
2863,62,96300.0,13.4,662,67000.0,36,3,0.366,0,Own,Education,1
2864,50,70000.0,14.3,616,34900.0,12,2,0.317,0,Rent,Debt consolidation,0
2865,22,30000.0,1.1,784,26600.0,24,7,0.402,0,Rent,Business,0
2866,19,29200.0,0.0,700,2400.0,36,3,0.17,0,Own,Medical,0
2867,34,,5.6,613,36200.0,36,3,0.477,0,Mortgage,Debt consolidation,0
2868,26,44900.0,6.6,648,25400.0,48,4,0.387,1,Mortgage,Car,0
2869,63,48400.0,15.0,681,15600.0,60,8,0.319,0,Mortgage,Education,0
2870,28,83800.0,1.5,665,68300.0,12,4,0.431,0,Rent,Debt consolidation,0
2871,32,,9.4,692,37200.0,60,8,0.076,0,Rent,Business,0
2872,69,95300.0,20.6,675,24700.0,12,4,0.056,0,Rent,Business,0
2873,61,18700.0,19.2,559,2300.0,60,4,0.033,0,Rent,Car,0
2874,29,55600.0,5.6,498,7800.0,36,1,0.416,0,Rent,Car,0
2875,38,69400.0,,640,56400.0,12,6,0.146,0,Mortgage,Business,0
2876,45,22900.0,9.8,715,6000.0,36,2,0.036,2,Mortgage,Business,0
2877,53,35300.0,16.5,641,29000.0,24,4,0.265,0,Own,Debt consolidation,0
2878,67,32200.0,23.1,769,4900.0,48,1,0.59,1,Rent,Business,0
2879,64,49600.0,21.7,666,44000.0,24,3,0.329,0,Own,Medical,0
2880,69,110600.0,16.8,779,83900.0,60,3,0.214,0,Rent,Car,0
2881,20,134800.0,2.0,762,20100.0,36,1,0.034,0,Mortgage,Debt consolidation,0
2882,30,32600.0,3.7,754,4000.0,60,4,0.32,0,Rent,Education,0
2883,47,63800.0,9.3,574,46800.0,24,2,0.112,2,Rent,Car,0
2884,20,64800.0,0.3,671,7500.0,48,2,0.051,0,Mortgage,Business,0
2885,36,59500.0,9.7,768,16200.0,60,3,0.193,0,Mortgage,Home improvement,0
2886,26,59800.0,4.8,692,43700.0,24,3,0.326,0,Rent,Debt consolidation,0
2887,67,57100.0,18.8,714,46900.0,12,7,0.535,0,Own,Car,0
2888,21,114000.0,3.0,559,80100.0,36,6,0.254,0,Own,Business,0
2889,25,85100.0,3.2,824,68600.0,48,2,0.381,0,Rent,Medical,0
2890,28,28900.0,2.3,607,15200.0,60,2,0.152,0,Rent,Debt consolidation,0
2891,25,73000.0,0.7,510,52000.0,24,5,0.458,0,Rent,Education,1
2892,48,76600.0,13.2,642,26200.0,60,1,0.445,0,Mortgage,Car,0
2893,37,57400.0,7.4,474,41200.0,60,6,0.642,0,Rent,Business,1
2894,66,86300.0,15.1,583,54200.0,48,7,0.107,0,Mortgage,Home improvement,0
2895,31,53900.0,7.7,850,29000.0,12,5,0.137,0,Own,Debt consolidation,0
2896,46,54200.0,9.8,640,48400.0,12,8,0.25,1,Own,Debt consolidation,0
2897,52,52100.0,18.4,556,23400.0,60,3,0.362,0,Mortgage,Debt consolidation,0
2898,51,17900.0,9.0,672,10300.0,48,1,0.35,0,Own,Home improvement,0
2899,60,47100.0,16.3,598,22800.0,36,2,0.72,0,Rent,Education,1
2900,28,,1.9,739,9500.0,60,5,0.244,0,Mortgage,Car,0
2901,44,27100.0,7.5,599,9000.0,12,8,0.247,0,Rent,Car,1
2902,60,100400.0,15.3,692,88500.0,48,2,0.054,1,Rent,Debt consolidation,0
2903,63,,23.3,578,24200.0,48,3,0.25,0,Mortgage,Debt consolidation,0
2904,50,48300.0,13.2,850,30300.0,60,1,0.261,0,Mortgage,Debt consolidation,0
2905,52,37000.0,11.2,710,19700.0,48,4,0.085,0,Mortgage,Home improvement,0
2906,63,56800.0,12.5,658,45800.0,36,6,0.333,0,Mortgage,Business,0
2907,51,80500.0,8.0,647,55900.0,12,2,0.481,0,Rent,Home improvement,1
2908,68,32400.0,18.4,626,3800.0,60,5,0.424,0,Own,Medical,0
2909,24,48900.0,0.5,609,17200.0,48,5,0.118,0,Mortgage,Debt consolidation,1
2910,36,75700.0,6.5,607,49600.0,36,0,0.365,0,Own,Business,1
2911,23,18600.0,0.0,804,3500.0,60,4,0.182,1,Mortgage,Car,0
2912,22,47600.0,1.3,626,22700.0,36,3,0.351,0,Mortgage,Debt consolidation,0
2913,43,39600.0,13.1,500,12700.0,36,3,0.123,0,Mortgage,Car,0
2914,29,45800.0,9.3,577,4800.0,60,1,0.052,1,Rent,Medical,0
2915,39,38100.0,2.7,744,34200.0,48,1,0.395,0,Rent,Home improvement,1
2916,41,52500.0,6.8,650,44100.0,60,2,0.176,1,Mortgage,Home improvement,0
2917,50,128300.0,10.2,659,87900.0,60,4,0.232,0,Rent,Debt consolidation,0
2918,68,41700.0,20.4,764,9200.0,36,6,0.142,0,Mortgage,Business,0
2919,63,56700.0,14.3,608,50500.0,24,2,0.224,0,Rent,Education,0
2920,38,132900.0,13.0,721,77900.0,60,0,0.233,0,Own,Debt consolidation,0
2921,35,37200.0,6.9,617,32400.0,36,10,0.09,0,Mortgage,Education,0
2922,58,121500.0,15.6,716,10500.0,36,3,0.228,0,Rent,Car,0
2923,24,49200.0,6.0,639,9700.0,36,3,0.241,0,Rent,Car,0
2924,46,119500.0,11.2,651,74800.0,12,6,0.246,0,Rent,Medical,0
2925,40,71300.0,10.0,736,58500.0,12,10,0.53,1,Rent,Debt consolidation,0
2926,27,57200.0,1.3,730,11400.0,36,6,0.415,0,Rent,Home improvement,0
2927,50,47400.0,8.7,657,15100.0,48,5,0.172,0,Rent,Business,1
2928,34,35900.0,4.6,632,19700.0,36,7,0.352,0,Mortgage,Debt consolidation,0
2929,27,50900.0,9.0,798,45800.0,24,3,0.056,0,Mortgage,Car,0
2930,52,76800.0,15.5,717,56000.0,36,1,0.118,0,Mortgage,Business,0
2931,27,48700.0,4.4,639,40700.0,48,5,0.328,1,Own,Debt consolidation,0
2932,53,41800.0,11.1,618,26100.0,24,1,0.506,1,Rent,Car,1
2933,26,43200.0,5.9,752,34400.0,36,3,0.094,0,Own,Business,0
2934,41,80500.0,5.1,679,38700.0,48,1,0.145,0,Mortgage,Medical,0
2935,60,90500.0,12.1,657,14100.0,36,5,0.101,0,Mortgage,Business,0
2936,30,,3.1,679,22900.0,36,5,0.207,0,Rent,Car,1
2937,58,35100.0,21.9,697,19700.0,60,2,0.285,0,Mortgage,Car,0
2938,56,59300.0,20.9,665,27400.0,24,1,0.419,0,Rent,Car,0
2939,65,105200.0,17.4,766,29800.0,24,4,0.29,0,Rent,Car,0
2940,26,86900.0,1.2,771,62300.0,12,5,0.13,0,Rent,Business,0
2941,55,26200.0,9.9,713,19600.0,48,3,0.352,1,Rent,Car,1
2942,67,43000.0,19.8,780,15500.0,60,4,0.667,0,Rent,Home improvement,0
2943,58,30800.0,16.5,671,25800.0,48,6,0.504,0,Mortgage,Debt consolidation,1
2944,27,42900.0,6.0,725,15600.0,60,1,0.19,0,Rent,Education,0
2945,61,109300.0,19.9,750,15500.0,48,6,0.181,2,Mortgage,Debt consolidation,0
2946,23,24100.0,1.4,752,4600.0,24,6,0.383,0,Mortgage,Debt consolidation,0
2947,49,21800.0,,743,10300.0,24,8,0.09,0,Own,Education,0
2948,44,32400.0,8.3,720,3800.0,48,6,0.292,0,Rent,Debt consolidation,0
